transitions,memory(MB),memory(MB),memory(GB),memory(GB)
37.11,879.4431488,793.5868928,0.879443149,0.793586893
37.12,879.9305728,793.6909312,0.879930573,0.793690931
37.13,880.5515264,793.7425408,0.880551526,0.793742541
37.14,880.9750528,793.874432,0.880975053,0.793874432
37.15,881.2437504,794.2537216,0.88124375,0.794253722
37.16,881.5648768,794.3766016,0.881564877,0.794376602
37.17,881.7393664,794.3766016,0.881739366,0.794376602
37.18,881.8999296,794.1644288,0.88189993,0.794164429
37.19,881.9367936,793.7204224,0.881936794,0.793720422
37.2,881.9458048,793.7212416,0.881945805,0.793721242
37.21,881.9376128,793.72288,0.881937613,0.79372288
37.22,881.9326976,793.7155072,0.881932698,0.793715507
37.23,881.9253248,793.7130496,0.881925325,0.79371305
37.24,881.9187712,793.7622016,0.881918771,0.793762202
37.25,881.9122176,793.8809856,0.881912218,0.793880986
37.26,881.9064832,794.1726208,0.881906483,0.794172621
37.27,881.8982912,794.5330688,0.881898291,0.794533069
37.28,881.8909184,794.8525568,0.881890918,0.794852557
37.29,881.8860032,795.201536,0.881886003,0.795201536
37.3,881.8761728,795.2007168,0.881876173,0.795200717
37.31,881.8630656,795.2007168,0.881863066,0.795200717
37.32,881.8819072,795.2007168,0.881881907,0.795200717
37.33,881.9277824,795.2007168,0.881927782,0.795200717
37.34,881.975296,795.2007168,0.881975296,0.795200717
37.35,882.1284864,794.3938048,0.882128486,0.794393805
37.36,882.2931456,794.3831552,0.882293146,0.794383155
37.37,882.4766464,794.3790592,0.882476646,0.794379059
37.38,882.7281408,794.3774208,0.882728141,0.794377421
37.39,883.1516672,794.3725056,0.883151667,0.794372506
37.4,883.4310144,794.3675904,0.883431014,0.79436759
37.41,883.912704,794.4855552,0.883912704,0.794485555
37.42,884.383744,794.6993664,0.884383744,0.794699366
37.43,884.7720448,795.1089664,0.884772045,0.795108966
37.44,885.1652608,795.521024,0.885165261,0.795521024
37.45,885.7182208,796.0436736,0.885718221,0.796043674
37.46,886.071296,796.5908992,0.886071296,0.796590899
37.47,886.247424,796.6539776,0.886247424,0.796653978
37.48,886.5439744,796.6547968,0.886543974,0.796654797
37.49,886.7749888,796.6547968,0.886774989,0.796654797
37.5,886.8831232,796.6367744,0.886883123,0.796636774
37.51,887.0453248,796.63104,0.887045325,0.79663104
37.52,887.3099264,796.643328,0.887309926,0.796643328
37.53,887.7473792,796.639232,0.887747379,0.796639232
37.54,888.2044928,796.65152,0.888204493,0.79665152
37.55,888.8762368,796.6482432,0.888876237,0.796648243
37.56,889.4947328,796.700672,0.889494733,0.796700672
37.57,889.966592,797.0209792,0.889966592,0.797020979
37.58,890.6399744,797.4199296,0.890639974,0.79741993
37.59,891.0454784,797.8991616,0.891045478,0.797899162
37.6,891.5181568,798.2194688,0.891518157,0.798219469
37.61,891.7884928,797.519872,0.891788493,0.797519872
37.62,891.8695936,797.302784,0.891869594,0.797302784
37.63,891.9236608,797.3003264,0.891923661,0.797300326
37.64,891.9465984,797.2995072,0.891946598,0.797299507
37.65,891.9687168,797.2995072,0.891968717,0.797299507
37.66,891.9638016,797.298688,0.891963802,0.797298688
37.67,891.957248,797.298688,0.891957248,0.797298688
37.68,891.9482368,797.5133184,0.891948237,0.797513318
37.69,891.9392256,797.8590208,0.891939226,0.797859021
37.7,891.9310336,798.2850048,0.891931034,0.798285005
37.71,891.9228416,798.7232768,0.891922842,0.798723277
37.72,891.9154688,798.7798016,0.891915469,0.798779802
37.73,891.9105536,798.7789824,0.891910554,0.798778982
37.74,891.9031808,798.7789824,0.891903181,0.798778982
37.75,891.895808,798.7789824,0.891895808,0.798778982
37.76,891.8900736,798.7789824,0.891890074,0.798778982
37.77,891.8810624,797.5272448,0.891881062,0.797527245
37.78,891.875328,797.5133184,0.891875328,0.797513318
37.79,891.8695936,797.5084032,0.891869594,0.797508403
37.8,891.8638592,797.507584,0.891863859,0.797507584
37.81,891.8573056,797.507584,0.891857306,0.797507584
37.82,891.8499328,797.5067648,0.891849933,0.797506765
37.83,891.8417408,797.5059456,0.891841741,0.797505946
37.84,891.8327296,797.5043072,0.89183273,0.797504307
37.85,891.8245376,797.8500096,0.891824538,0.79785001
37.86,891.8163456,798.2604288,0.891816346,0.798260429
37.87,891.809792,798.6864128,0.891809792,0.798686413
37.88,891.7983232,799.019008,0.891798323,0.799019008
37.89,891.7909504,799.1271424,0.89179095,0.799127142
37.9,891.7868544,799.1476224,0.891786854,0.799147622
37.91,891.7712896,798.9305344,0.89177129,0.798930534
37.92,891.9097344,798.9272576,0.891909734,0.798927258
37.93,891.9826432,798.9272576,0.891982643,0.798927258
37.94,892.1227264,798.9272576,0.892122726,0.798927258
37.95,892.4086272,798.9272576,0.892408627,0.798927258
37.96,892.6568448,798.9272576,0.892656845,0.798927258
37.97,892.8641024,798.9239808,0.892864102,0.798923981
37.98,893.1049472,798.9223424,0.893104947,0.798922342
37.99,893.4203392,798.973952,0.893420339,0.798973952
38,893.7447424,799.244288,0.893744742,0.799244288
38.01,894.124032,799.2991744,0.894124032,0.799299174
38.02,894.5106944,799.3884672,0.894510694,0.799388467
38.03,894.9129216,799.3868288,0.894912922,0.799386829
38.04,895.2725504,799.4400768,0.89527255,0.799440077
38.05,895.6633088,799.4925056,0.895663309,0.799492506
38.06,895.9868928,799.3851904,0.895986893,0.79938519
38.07,896.2711552,799.428608,0.896271155,0.799428608
38.08,896.3743744,799.4294272,0.896374374,0.799429427
38.09,896.5521408,799.424512,0.896552141,0.799424512
38.1,896.5578752,799.420416,0.896557875,0.799420416
38.11,896.6086656,799.4138624,0.896608666,0.799413862
38.12,896.643072,799.4114048,0.896643072,0.799411405
38.13,896.651264,799.4097664,0.896651264,0.799409766
38.14,896.6447104,799.4597376,0.89664471,0.799459738
38.15,896.6397952,799.7636608,0.896639795,0.799763661
38.16,896.6258688,800.0290816,0.896625869,0.800029082
38.17,896.618496,800.3067904,0.896618496,0.80030679
38.18,896.6537216,800.4132864,0.896653722,0.800413286
38.19,896.7815168,800.4165632,0.896781517,0.800416563
38.2,896.9084928,800.4165632,0.896908493,0.800416563
38.21,896.9986048,800.4165632,0.896998605,0.800416563
38.22,897.1239424,800.4165632,0.897123942,0.800416563
38.23,897.2509184,800.4165632,0.897250918,0.800416563
38.24,897.4098432,800.1077248,0.897409843,0.800107725
38.25,897.5949824,800.1200128,0.897594982,0.800120013
38.26,897.806336,800.1159168,0.897806336,0.800115917
38.27,897.937408,800.1110016,0.897937408,0.800111002
38.28,898.10944,800.104448,0.89810944,0.800104448
38.29,898.3330816,800.1585152,0.898333082,0.800158515
38.3,898.584576,800.2879488,0.898584576,0.800287949
38.31,898.9032448,800.5271552,0.898903245,0.800527155
38.32,899.2137216,801.0203136,0.899213722,0.801020314
38.33,899.4783232,801.5331328,0.899478323,0.801533133
38.34,899.7494784,801.890304,0.899749478,0.801890304
38.35,900.0566784,801.611776,0.900056678,0.801611776
38.36,900.3655168,801.6093184,0.900365517,0.801609318
38.37,900.608,801.6068608,0.900608,0.801606861
38.38,900.8717824,801.6044032,0.900871782,0.801604403
38.39,901.0331648,801.603584,0.901033165,0.801603584
38.4,901.2035584,801.603584,0.901203558,0.801603584
38.41,901.3641216,801.7108992,0.901364122,0.801710899
38.42,901.4411264,801.7625088,0.901441126,0.801762509
38.43,901.5074816,801.9730432,0.901507482,0.801973043
38.44,901.5181312,802.4113152,0.901518131,0.802411315
38.45,901.5279616,802.7987968,0.901527962,0.802798797
38.46,901.5230464,802.8020736,0.901523046,0.802802074
38.47,901.5148544,802.8020736,0.901514854,0.802802074
38.48,901.5222272,802.3769088,0.901522227,0.802376909
38.49,901.5164928,802.1655552,0.901516493,0.802165555
38.5,901.5648256,801.7313792,0.901564826,0.801731379
38.51,901.681152,801.7248256,0.901681152,0.801724826
38.52,901.7450496,801.7199104,0.90174505,0.80171991
38.53,901.869568,801.7133568,0.901869568,0.801713357
38.54,902.0112896,801.7158144,0.90201129,0.801715814
38.55,902.0727296,801.7149952,0.90207273,0.801714995
38.56,902.2029824,801.7231872,0.902202982,0.801723187
38.57,902.414336,801.8296832,0.902414336,0.801829683
38.58,902.504448,802.164736,0.902504448,0.802164736
38.59,902.6617344,802.6955776,0.902661734,0.802695578
38.6,902.791168,803.1281152,0.902791168,0.803128115
38.61,902.9451776,803.254272,0.902945178,0.803254272
38.62,903.196672,803.2567296,0.903196672,0.80325673
38.63,903.450624,803.2575488,0.903450624,0.803257549
38.64,903.5808768,802.594816,0.903580877,0.802594816
38.65,903.8503936,802.5899008,0.903850394,0.802589901
38.66,904.1584128,802.5923584,0.904158413,0.802592358
38.67,904.4287488,802.5956352,0.904428749,0.802595635
38.68,904.6949888,802.5964544,0.904694989,0.802596454
38.69,904.8408064,802.5939968,0.904840806,0.802593997
38.7,905.0980352,802.619392,0.905098035,0.802619392
38.71,905.3822976,802.832384,0.905382298,0.802832384
38.72,905.4756864,803.1117312,0.905475686,0.803111731
38.73,905.6067584,803.602432,0.905606758,0.803602432
38.74,905.7288192,804.1734144,0.905728819,0.804173414
38.75,905.736192,804.2037248,0.905736192,0.804203725
38.76,905.7583104,804.2037248,0.90575831,0.804203725
38.77,905.805824,804.2029056,0.905805824,0.804202906
38.78,905.7951744,804.2012672,0.905795174,0.804201267
38.79,905.8066432,803.7777408,0.905806643,0.803777741
38.8,905.8000896,803.7777408,0.90580009,0.803777741
38.81,905.8451456,803.5647488,0.905845146,0.803564749
38.82,905.8926592,803.3468416,0.905892659,0.803346842
38.83,906.0073472,803.336192,0.906007347,0.803336192
38.84,906.1326848,803.332096,0.906132685,0.803332096
38.85,906.2088704,803.3312768,0.90620887,0.803331277
38.86,906.3227392,803.3837056,0.906322739,0.803383706
38.87,906.4505344,803.4885632,0.906450534,0.803488563
38.88,906.6504192,803.5311616,0.906650419,0.803531162
38.89,906.7782144,803.8547456,0.906778214,0.803854746
38.9,906.8847104,804.212736,0.90688471,0.804212736
38.91,907.07968,804.7476736,0.90707968,0.804747674
38.92,907.2893952,805.3137408,0.907289395,0.805313741
38.93,907.5023872,805.6528896,0.907502387,0.80565289
38.94,907.7448704,805.5422976,0.90774487,0.805542298
38.95,908.1053184,805.5422976,0.908105318,0.805542298
38.96,908.5059072,805.5226368,0.908505907,0.805522637
38.97,908.7868928,805.5349248,0.908786893,0.805534925
38.98,909.1899392,805.5250944,0.909189939,0.805525094
38.99,909.5954432,805.5185408,0.909595443,0.805518541
39,909.9722752,805.5660544,0.909972275,0.805566054
39.01,910.4384,805.695488,0.9104384,0.805695488
39.02,910.7914752,805.814272,0.910791475,0.805814272
39.03,911.1789568,806.21568,0.911178957,0.80621568
39.04,911.5533312,806.719488,0.911553331,0.806719488
39.05,911.8621696,807.1995392,0.91186217,0.807199539
39.06,912.2086912,807.759872,0.912208691,0.807759872
39.07,912.4888576,807.9007744,0.912488858,0.807900774
39.08,912.662528,807.964672,0.912662528,0.807964672
39.09,912.7936,807.960576,0.9127936,0.807960576
39.1,912.846848,807.95648,0.912846848,0.80795648
39.11,912.8689664,807.952384,0.912868966,0.807952384
39.12,912.8902656,807.9499264,0.912890266,0.807949926
39.13,912.8828928,807.9466496,0.912882893,0.80794665
39.14,912.8763392,807.9425536,0.912876339,0.807942554
39.15,912.8697856,808.2333696,0.912869786,0.80823337
39.16,912.8624128,808.579072,0.912862413,0.808579072
39.17,912.8542208,809.0632192,0.912854221,0.809063219
39.18,912.846848,809.177088,0.912846848,0.809177088
39.19,912.8394752,809.3114368,0.912839475,0.809311437
39.2,912.8321024,809.3155328,0.912832102,0.809315533
39.21,912.8247296,809.3114368,0.91282473,0.809311437
39.22,912.818176,809.30816,0.912818176,0.80930816
39.23,912.8124416,809.3032448,0.912812442,0.809303245
39.24,912.8075264,809.2991488,0.912807526,0.809299149
39.25,912.7936,809.2966912,0.9127936,0.809296691
39.26,912.7878656,809.2966912,0.912787866,0.809296691
39.27,912.809984,809.4416896,0.912809984,0.80944169
39.28,912.9926656,809.791488,0.912992666,0.809791488
39.29,913.2048384,810.1265408,0.913204838,0.810126541
39.3,913.4415872,810.0020224,0.913441587,0.810002022
39.31,913.6398336,810.1183488,0.913639834,0.810118349
39.32,913.8249728,810.115072,0.913824973,0.810115072
39.33,914.0887552,810.1085184,0.914088755,0.810108518
39.34,914.2992896,810.102784,0.91429929,0.810102784
39.35,914.5171968,810.098688,0.914517197,0.810098688
39.36,914.5540608,810.0937728,0.914554061,0.810093773
39.37,914.5860096,810.2166528,0.91458601,0.810216653
39.38,914.6376192,810.4812544,0.914637619,0.810481254
39.39,914.6466304,810.8949504,0.91464663,0.81089495
39.4,914.6523648,811.4487296,0.914652365,0.81144873
39.41,914.7138048,811.5765248,0.914713805,0.811576525
39.42,914.8432384,811.45856,0.914843238,0.81145856
39.43,914.9718528,811.5249152,0.914971853,0.811524915
39.44,915.0357504,811.5232768,0.91503575,0.811523277
39.45,915.1627264,811.5150848,0.915162726,0.811515085
39.46,915.2380928,811.5101696,0.915238093,0.81151017
39.47,915.2905216,811.5093504,0.915290522,0.81150935
39.48,915.3675264,811.5593216,0.915367526,0.811559322
39.49,915.5387392,811.6248576,0.915538739,0.811624858
39.5,915.6247552,811.9934976,0.915624755,0.811993498
39.51,915.7558272,812.363776,0.915755827,0.812363776
39.52,915.8721536,812.699648,0.915872154,0.812699648
39.53,916.0024064,812.8200704,0.916002406,0.81282007
39.54,916.2145792,812.888064,0.916214579,0.812888064
39.55,916.4029952,812.9421312,0.916402995,0.812942131
39.56,916.5340672,812.9355776,0.916534067,0.812935578
39.57,916.6102528,812.9306624,0.916610253,0.812930662
39.58,916.7560704,812.9241088,0.91675607,0.812924109
39.59,916.86912,812.9273856,0.91686912,0.812927386
39.6,916.8830464,812.97408,0.916883046,0.81297408
39.61,916.9010688,813.3885952,0.916901069,0.813388595
39.62,917.0993152,813.8784768,0.917099315,0.813878477
39.63,917.2615168,814.2364672,0.917261517,0.814236467
39.64,917.5269376,814.3355904,0.917526938,0.81433559
39.65,917.7931776,814.3970304,0.917793178,0.81439703
39.66,917.9430912,814.4920576,0.917943091,0.814492058
39.67,918.1822976,814.2774272,0.918182298,0.814277427
39.68,918.4468992,814.2741504,0.918446899,0.81427415
39.69,918.5411072,814.2692352,0.918541107,0.814269235
39.7,918.6623488,814.2659584,0.918662349,0.814265958
39.71,918.7401728,814.2585856,0.918740173,0.814258586
39.72,918.8728832,814.6690048,0.918872883,0.814669005
39.73,919.052288,815.0155264,0.919052288,0.815015526
39.74,919.1825408,815.6741632,0.919182541,0.815674163
39.75,919.257088,815.4472448,0.919257088,0.815447245
39.76,919.3848832,815.6012544,0.919384883,0.815601254
39.77,919.5102208,815.6536832,0.919510221,0.815653683
39.78,919.5364352,815.644672,0.919536435,0.815644672
39.79,919.6396544,815.6422144,0.919639654,0.815642214
39.8,919.7985792,815.63648,0.919798579,0.81563648
39.81,919.937024,815.6872704,0.919937024,0.81568727
39.82,920.0140288,815.8199808,0.920014029,0.815819981
39.83,920.1696768,816.1394688,0.920169677,0.816139469
39.84,920.4334592,816.4589568,0.920433459,0.816458957
39.85,920.5915648,816.86528,0.920591565,0.81686528
39.86,920.8070144,816.9250816,0.920807014,0.816925082
39.87,920.9249792,817.0307584,0.920924979,0.817030758
39.88,921.0290176,817.0872832,0.921029018,0.817087283
39.89,921.1568128,816.873472,0.921156813,0.816873472
39.9,921.23136,816.6014976,0.92123136,0.816601498
39.91,921.2928,816.3844096,0.9212928,0.81638441
39.92,921.2977152,816.3803136,0.921297715,0.816380314
39.93,921.350144,816.1656832,0.921350144,0.816165683
39.94,921.4271488,816.1656832,0.921427149,0.816165683
39.95,921.7212416,816.2197504,0.921721242,0.81621975
39.96,921.9334144,816.3385344,0.921933414,0.816338534
39.97,922.1300224,816.5244928,0.922130022,0.816524493
39.98,922.3806976,816.697344,0.922380698,0.816697344
39.99,922.5895936,816.9619456,0.922589594,0.816961946
40,922.7747328,817.3166592,0.922774733,0.817316659
40.01,923.0286848,817.5337472,0.923028685,0.817533747
40.02,923.1245312,817.6459776,0.923124531,0.817645978
40.03,923.3113088,817.7025024,0.923311309,0.817702502
40.04,923.4857984,817.70496,0.923485798,0.81770496
40.05,923.590656,817.7074176,0.923590656,0.817707418
40.06,923.7200896,817.7098752,0.92372009,0.817709875
40.07,923.8495232,817.7098752,0.923849523,0.817709875
40.08,923.9085056,817.7025024,0.923908506,0.817702502
40.09,923.97568,817.7016832,0.92397568,0.817701683
40.1,923.9863296,817.7016832,0.92398633,0.817701683
40.11,924.024832,817.7000448,0.924024832,0.817700045
40.12,924.1550848,817.6943104,0.924155085,0.81769431
40.13,924.2697728,817.6910336,0.924269773,0.817691034
40.14,924.3459584,817.6902144,0.924345958,0.817690214
40.15,924.463104,817.7647616,0.924463104,0.817764762
40.16,924.5794304,818.0064256,0.92457943,0.818006426
40.17,924.7801344,818.307072,0.924780134,0.818307072
40.18,925.0226176,818.1784576,0.925022618,0.818178458
40.19,925.1012608,818.2243328,0.925101261,0.818224333
40.2,925.2323328,818.3308288,0.925232333,0.818330829
40.21,925.3781504,818.434048,0.92537815,0.818434048
40.22,925.442048,818.4889344,0.925442048,0.818488934
40.23,925.5591936,818.4889344,0.925559194,0.818488934
40.24,925.564928,818.4889344,0.925564928,0.818488934
40.25,925.5583744,818.4889344,0.925558374,0.818488934
40.26,925.5542784,818.4856576,0.925554278,0.818485658
40.27,925.5641088,818.6437632,0.925564109,0.818643763
40.28,925.7746432,818.9100032,0.925774643,0.818910003
40.29,926.0392448,819.023872,0.926039245,0.819023872
40.3,926.1801472,818.8116992,0.926180147,0.818811699
40.31,926.4447488,818.864128,0.926444749,0.818864128
40.32,926.7101696,818.8731392,0.92671017,0.818873139
40.33,926.8404224,818.8715008,0.926840422,0.818871501
40.34,927.0984704,818.8715008,0.92709847,0.818871501
40.35,927.244288,818.8715008,0.927244288,0.818871501
